[32m✓[0m Connected to cloud
2024-11-30 20:28:37,652 - INFO - Location: [32mGreenwich[0m, Day: [35m0[0m, Check digits: [36m110309[0m
2025-02-04 08:08:29,147 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:30,167 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:31,188 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:32,207 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:33,226 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:34,245 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:35,265 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:36,289 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:37,314 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:38,334 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:39,353 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:40,374 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:41,397 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:42,416 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:43,436 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:44,467 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:45,487 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:46,509 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:47,530 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:48,555 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:49,577 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:50,596 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:51,615 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:52,634 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:53,654 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:54,675 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:55,696 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:56,727 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:57,753 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:58,772 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:08:59,791 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:09:00,810 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:09:01,838 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:09:02,861 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:09:03,889 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
2025-02-04 08:09:04,912 - WARNING - Certificate did not match expected hostname: clouddata.scratch.mit.edu. Certificate: {'subject': ((('commonName', 'clouddata.scratch.org'),),), 'issuer': ((('countryName', 'US'),), (('organizationName', 'Amazon'),), (('commonName', 'Amazon RSA 2048 M02'),)), 'version': 3, 'serialNumber': '0660F1C5904342D86251B2FB63DA6B1B', 'notBefore': 'Dec 25 00:00:00 2024 GMT', 'notAfter': 'Jan 24 23:59:59 2026 GMT', 'subjectAltName': (('DNS', 'clouddata.scratch.org'),), 'OCSP': ('http://ocsp.r2m02.amazontrust.com',), 'caIssuers': ('http://crt.r2m02.amazontrust.com/r2m02.cer',), 'crlDistributionPoints': ('http://crl.r2m02.amazontrust.com/r2m02.crl',)}
